logFC,AveExpr,t,P.Value,adj.P.Val,B,protein
0.11967399591304,0.00898644859813086,2.02865675235617,0.0431145499883857,0.981479508014637,-3.77912611065169,sv2a
-0.116706461192391,0.0202270685579196,-2.02726734506355,0.0432643935150658,0.981479508014637,-3.78303822059311,tfap2a
0.0927522052886424,-0.0151071264367816,2.02285462742082,0.04370197456955,0.981479508014637,-3.79372752183967,tnn
-0.136669316245294,-0.0158458246346555,-2.01997657444177,0.0439441556818917,0.981479508014637,-3.80865812871825,lhpp
0.0681981807124426,-0.0151679621848739,2.01774570299409,0.0441805337938658,0.981479508014637,-3.81137211469757,galnt10
0.167474520264433,0.120886363636364,2.0177026927413,0.0442021747721124,0.981479508014637,-3.80785320677524,ceacam5
-0.0976354098792932,-0.0105056842105263,-2.01144862238579,0.0448446145488337,0.981479508014637,-3.82228898712442,cstb
-0.0599264877067315,-0.007092037470726,-2.00580864391461,0.0455097444789302,0.981479508014637,-3.81996117373081,atf4
0.0909594343099115,-0.0775347417840376,2.00357191764038,0.0457515034299752,0.981479508014637,-3.82144843966137,adgrd1
-0.115334559913619,0.0937052256532066,-2.00296507551866,0.0458244670619594,0.981479508014637,-3.82314242127889,hcg22
0.068555212957332,0.0661026915113871,1.9992571691889,0.0461424244653562,0.981479508014637,-3.8444096744115,tnfsf13b
-0.0872393931767957,-0.158238533057851,-1.99683778291771,0.0464044696829799,0.981479508014637,-3.84677318876449,ca14
0.0452900136930373,0.00205829383886256,1.99244410949156,0.0469689317545692,0.981479508014637,-3.83860763933328,plg
0.0709819353803961,-0.126384329896907,1.99117850220083,0.047023945756744,0.981479508014637,-3.85923546220654,fap
0.0900910046008515,-0.0700577479338843,1.98960575664123,0.0471988330222796,0.981479508014637,-3.85885955735944,angptl7
0.0899425963344887,-0.0313935779816514,1.98944748409271,0.0472788201360912,0.981479508014637,-3.84773421250853,palm2
0.0808353810196338,0.0853344418052257,1.98592791137526,0.0476923244298944,0.981479508014637,-3.85116131776561,gamt
-0.120002021876467,0.034937339055794,-1.98502439127918,0.0477299385224122,0.981479508014637,-3.86377373546155,fen1
0.288038006028108,0.0442974066390041,1.98457815783575,0.0477601586743551,0.981479508014637,-3.8661856347344,fgf21
