protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
unc79,-0.034849096431005706,0.03319467592730613,-0.7611085824829685,0.44659642596448423,0.9999786873994423,307,42313,0.018994136807817585,0.059471971970789135,False,False
saa4,-0.02730440229523131,0.018169525522071038,-0.7609087822115235,0.4467156057585946,0.9999786873994423,321,43949,0.0134,0.04014798402694032,False,False
cthrc1,0.026902727365287225,0.017084967579095445,0.7606715807741876,0.44685731101993575,0.9999786873994423,319,43886,0.0949319749216301,0.0051126748849291345,False,False
ssh3,-0.027362635999482094,0.017306260719666407,-0.7606294792251933,0.4468826151996774,0.9999786873994423,307,42313,-0.011513355048859936,0.015901974570462978,False,False
pon1,-0.026324821575183784,0.015509456992029684,-0.7603037736535115,0.4470770793050596,0.9999786873994423,320,43915,-0.0646259375,-0.02536873050210635,False,False
naaa,-0.03561066977110944,0.0367436739845999,-0.7602815023289455,0.4470899045819483,0.9999786873994423,329,49908,0.02552705167173252,0.04635847659693837,False,False
rbpms,-0.03817545205658603,0.03916897815862815,-0.7601956696344344,0.4471418091456869,0.9999786873994423,304,42616,0.1068907894736842,0.13930767082785808,False,False
cdh3,0.02759800446834633,0.022187057385602484,0.7600979188553322,0.44719954882106827,0.9999786873994423,338,50978,0.040180473372781064,0.014208431087920277,False,False
ung,-0.028037101548112356,0.020047829401132852,-0.7587202622846686,0.4480239787312408,0.9999786873994423,317,43673,-0.026259936908517342,0.003909513887298789,False,False
arntl,0.03333064786328581,0.03068491887286749,0.7580994843726321,0.44839560722524063,0.9999786873994423,304,42451,0.13408815789473683,0.10196588772938209,False,False
cdkl5,-0.033487476671116435,0.03098923406608326,-0.7580991631572257,0.44839579725827206,0.9999786873994423,308,42470,0.028141720779220773,0.06843646574052273,False,False
unc5d,-0.026666766077729838,0.015843826632553442,-0.7576907047779076,0.44864032510464935,0.9999786873994423,304,42616,-0.017580263157894738,0.00936810822226394,False,False
fcrl6,-0.038628943320554346,0.04202643091382914,-0.757480284590226,0.4487656869076698,0.9999786873994423,333,50466,-0.03017612612612612,-0.0186429615979075,False,False
ass1,-0.04284391353036431,0.04707540898606731,-0.7564910721655423,0.44935899178282745,0.9999786873994423,304,42451,0.06784473684210528,0.04737770370544864,False,False
lonp1,0.04506921208368466,0.05073787478481192,0.7554104187423453,0.45000689937881566,0.9999786873994423,317,42708,0.10772839116719242,0.060392765992319936,False,False
eif5,0.03075094017789334,0.025834607903001905,0.7550067932444784,0.45024906535225495,0.9999786873994423,304,42451,0.07400131578947369,0.04504132175920473,False,False
kif20b,0.04129787973911642,0.04475736513381038,0.7547318642424288,0.4504140386321309,0.9999786873994423,308,42470,0.09383831168831169,0.05730793265834706,False,False
pdgfb,0.04564175365179372,0.053198291606355655,0.7544660655059026,0.4505728920139702,0.9999786873994423,336,50756,0.023526488095238104,-0.045273715422807156,False,False
cd5l,0.031194405171698504,0.027388823596662983,0.7537093951993451,0.4510277701074257,0.9999786873994423,321,43706,0.04119158878504672,0.01431718299546973,False,False
pm20d1,0.08931523686635316,0.11493801740510153,0.7535646766413251,0.45111416593500164,0.9999786873994423,330,50300,-0.4479712121212122,-0.5417168031809145,False,False
scgb2a2,0.02740818149158535,0.018308093508520046,0.7524940763055067,0.451758134018881,0.9999786873994423,304,42451,0.039543749999999996,0.015551018821700315,False,False
ism2,-0.030089539978435182,0.025317647950335465,-0.7522589311007273,0.45189936610536974,0.9999786873994423,319,43886,-0.027200940438871477,0.004170704780567835,False,False
cgref1,-0.029427668664356907,0.0264789755821386,-0.7512533241604071,0.45250368944325026,0.9999786873994423,331,50540,0.015549244712990944,0.01838253066877721,False,False
galnt3,0.029372485716266453,0.02610350210766714,0.750720519283805,0.4528244113470963,0.9999786873994423,329,49574,0.027652583586626138,0.003958806027353048,False,False
capg,0.035350668206959576,0.03712192431119852,0.7506763282945267,0.4528509713356801,0.9999786873994423,332,50155,0.08862861445783132,-0.008042246037284418,False,False
gopc,0.051810636835686236,0.06268953332171263,0.7506114640384802,0.45288999673906993,0.9999786873994423,333,50466,-0.0029764264264264245,-0.05733443605595846,False,False
ifnlr1,-0.02773038640642961,0.023079692096991112,-0.7499850687569313,0.4532671711106776,0.9999786873994423,333,50466,0.001767267267267264,0.013864797091110846,False,False
alms1,-0.030432743980291,0.025941040700642366,-0.7492397978281333,0.4537167478196361,0.9999786873994423,316,43076,0.004280696202531644,0.037713660739158696,False,False
glyr1,-0.03506141379622568,0.03503049901051249,-0.7490889662284278,0.453807590663461,0.9999786873994423,317,43673,0.0771108832807571,0.12008990909715385,False,False
hhex,0.04115430224427871,0.0453968298382208,0.7486065835093754,0.4540983562006825,0.9999786873994423,318,43776,0.086536320754717,0.02183144302814327,False,False
cplx2,0.027296068416433766,0.018323596674443766,0.7483706983546227,0.45424072147658257,0.9999786873994423,307,42313,0.03026596091205212,0.0033263914163495856,False,False
gask1a,0.03040319230851604,0.025860565568084352,0.7461670510535734,0.4555706120493678,0.9999786873994423,304,42451,0.02185131578947369,-0.0028176850957574618,False,False
muc16,-0.08892991408493132,0.11563428296375311,-0.7460653929583445,0.45563137714588275,0.9999786873994423,336,50300,-0.6936434523809524,-0.563892893638171,False,False
fgr,0.035494402264396596,0.0375584650594581,0.7459601726085193,0.45569500486512715,0.9999786873994423,329,49340,0.12966139817629177,0.0781473094852047,False,False
timp1,0.025380254044271727,0.01780025558664486,0.7454871094487385,0.4559807826329364,0.9999786873994423,334,49996,0.08512814371257484,0.02281687134970798,False,False
eif1ax,-0.03324783664760178,0.03210320445245795,-0.7449439581190724,0.4563095702907224,0.9999786873994423,318,43776,0.07654292452830189,0.10275793242872805,False,False
dcun1d2,0.04211627825444051,0.04692774550824015,0.7448914163361834,0.4563414723268504,0.9999786873994423,307,42313,0.1715791530944625,0.13709742986788928,False,False
tfrc,0.028201225795384727,0.024567076097574296,0.744864506560808,0.4563570612610375,0.9999786873994423,337,50740,0.05156824925816025,0.029982829128892396,False,False
pdzk1,-0.030899484176561347,0.02709817833816559,-0.7446302826748662,0.45649933323234315,0.9999786873994423,304,42616,0.049147368421052634,0.06180671578749765,False,False
blvrb,0.037664031290779366,0.04157025123252869,0.744234490469463,0.45673806244104487,0.9999786873994423,336,50547,0.15284880952380955,0.08411891309078677,False,False
vnn2,0.030426730096631587,0.028890325486508623,0.7441585298940988,0.45678402673342877,0.9999786873994423,336,50300,-0.023503125,-0.05743268389662027,False,False
atp6v1g1,0.03925161374555638,0.04244421643276227,0.743549884946935,0.45715289198106046,0.9999786873994423,317,42708,0.09877886435331232,0.046442619649714335,False,False
casq2,-0.03165361371821061,0.028651436147083858,-0.743535126047491,0.4571618494139441,0.9999786873994423,304,42451,0.02768174342105263,0.06193816635650514,False,False
pcare,0.04379687331883311,0.04985276539828812,0.7428325023873614,0.45758717428447115,0.9999786873994423,308,42470,0.22609188311688314,0.19371805509771603,False,False
il2,0.02587185036080458,0.019225393161750325,0.7409979307600812,0.4586981818752185,0.9999786873994423,329,49574,0.010084802431610944,-0.017007965869205634,False,False
lmnb2,0.026217019720716942,0.017120427532554505,0.7402108450090276,0.4591760095391303,0.9999786873994423,318,43776,0.08149040880503144,0.01737319421600877,False,False
icam1,0.025280126250578256,0.018322451009765775,0.7383189529433665,0.46032407201550984,0.9999786873994423,337,50327,0.05980919881305638,0.013636439684463606,False,False
gclm,0.030646993465603612,0.027071548987485768,0.7380380645402268,0.4604953696135461,0.9999786873994423,304,42451,0.09263996710526316,0.05993010058655862,False,False
prkra,0.037831194809231826,0.04212522793949476,0.737988451619648,0.46052495325660503,0.9999786873994423,323,49352,0.11320835913312693,0.04675464824120604,False,False
mthfsd,0.053829719608550645,0.06604314431549349,0.7367334372375469,0.4612884520060805,0.9999786873994423,316,43076,0.07799683544303797,0.028002230940663012,False,False
ccn5,0.027983251599183714,0.02488091887614064,0.7343371918370568,0.46274664009257904,0.9999786873994423,336,50547,0.1351535714285714,0.01665361742536649,False,False
sptlc1,-0.027774132283183012,0.02180907679159747,-0.7326809311561913,0.46375695194159816,0.9999786873994423,318,43776,0.02772924528301887,0.0532665924250731,False,False
osmr,0.022947193947204046,0.012376638443694042,0.732369815192,0.463946232561974,0.9999786873994423,339,50821,0.03399542772861357,0.0004491155231105252,False,False
lilrb5,-0.037808409641457597,0.04293032315033775,-0.7322294804560632,0.46403184603614345,0.9999786873994423,342,51155,-0.16855409356725146,-0.14208409930603066,False,False
tnfaip8,-0.026980537904275997,0.022548146256977722,-0.732191461441452,0.4640551540652481,0.9999786873994423,329,49574,-0.019033434650455927,0.007629365191430991,False,False
shh,-0.029551499954626633,0.025378025788098727,-0.7315789880094229,0.4644295715187695,0.9999786873994423,304,42616,-0.02243782894736842,0.001771564670546274,False,False
crkl,0.05239834722477677,0.06560828167729844,0.7310923938621102,0.46472608378498914,0.9999786873994423,336,50590,-0.010411309523809531,-0.07075058311919352,False,False
ngrn,0.024571880501347974,0.01305451836131913,0.7303976338965216,0.46515104509576854,0.9999786873994423,318,43776,0.054660377358490574,0.02214301786366959,False,False
gfod2,0.060408397299842154,0.0775640967101985,0.7288461861024124,0.4660991921581883,0.9999786873994423,323,49352,0.5183068111455108,0.47626723334414006,False,False
rtn4ip1,0.04502048288009073,0.05345970461585962,0.7285307110105528,0.4662926434671628,0.9999786873994423,320,43796,0.05714593750000001,0.017432368252808476,False,False
ctso,0.025145232838298923,0.0191735946778992,0.7283372947598249,0.46641045443963325,0.9999786873994423,338,51087,0.060839053254437885,0.009978155890931156,False,False
lat,0.04011517165166414,0.04703980123406319,0.7279224751649521,0.46666435866831946,0.9999786873994423,338,51087,-0.048944230769230775,-0.09371424334958013,False,False
uso1,0.04558177487712556,0.05553512175233069,0.72791134835926,0.4666712219063558,0.9999786873994423,336,50300,0.010255357142857144,-0.03871626739562624,False,False
matn3,0.025679839532364336,0.020234596108779437,0.7261386609640124,0.46775714345411046,0.9999786873994423,330,50059,0.04065030303030304,-0.001028268643001258,False,False
spon1,-0.02552105429244475,0.020186297083485114,-0.7247822265218211,0.4685889714353193,0.9999786873994423,336,50588,0.02712172619047619,0.009883701668379853,False,False
epha1,-0.025946967160751216,0.021304998046228124,-0.7238511350642564,0.469160451959856,0.9999786873994423,336,50673,0.010333035714285716,-0.018272117301126833,False,False
cfhr2,0.032904649130236815,0.03320134970326262,0.7237484711736532,0.4692240225306318,0.9999786873994423,320,43622,-0.057119062500000005,-0.10000294576131309,False,False
nfat5,-0.04378774639031179,0.0517400580731866,-0.7233295950402957,0.4694813567814683,0.9999786873994423,304,42616,0.08336907894736842,0.14105382485451473,False,False
ube2z,-0.03393388783532122,0.034895805158922745,-0.7225944446531459,0.46993301979609203,0.9999786873994423,304,42616,0.052094407894736836,0.0925700957386897,False,False
arnt,-0.026773924706137698,0.022947703783479767,-0.7217692122879024,0.47043976315723834,0.9999786873994423,329,49574,0.00534604863221885,0.038389845483519584,False,False
il17rb,0.032209553242011676,0.03388997428096769,0.7213729715379639,0.4706834341907251,0.9999786873994423,329,49828,0.08352857142857141,0.0009660752990286581,False,False
prelp,0.023196513154301296,0.014180840565876186,0.7210839070480836,0.47086120758718275,0.9999786873994423,336,50506,0.04869255952380953,-0.010011388745891575,False,False
stk11,0.038725921428629066,0.04513657828229475,0.7208628792564903,0.47099725790004066,0.9999786873994423,330,49615,0.06954742424242426,0.020164076388189057,False,False
ccl28,-0.03357014893753711,0.03653495703798636,-0.720317263020464,0.4713330037195692,0.9999786873994423,333,50299,0.06898993993993993,0.0772370693254339,False,False
hsd17b3,0.03058052550780396,0.028502220476189048,0.7200246150309243,0.47151377650520965,0.9999786873994423,304,42451,0.09000345394736842,0.051742904760783026,False,False
phldb1,0.0319646679317982,0.031782986454991904,0.7195889029300548,0.4717819673920959,0.9999786873994423,321,43695,0.08436635514018692,0.022901176335965216,False,False
bcl2,0.031688425885978734,0.03129188755739009,0.7190362396126684,0.4721224085510549,0.9999786873994423,321,43695,0.10973489096573211,0.05285050234580616,False,False
fcer2,0.030686153384079658,0.03151972330505325,0.7180020051680431,0.47275934715483703,0.9999786873994423,336,50547,0.059484970238095236,0.002880299523216017,False,False
icam5,-0.029479109872377857,0.029219703399733427,-0.7177113377279983,0.47293858703212344,0.9999786873994423,331,50540,-0.04854441087613295,-0.029675969529085872,False,False
bcam,0.02323145213577679,0.014739998692380627,0.7168218764814173,0.4734873018184117,0.9999786873994423,336,50547,0.05309866071428571,0.00827540704690684,False,False
egfr,-0.02176094416303848,0.01002651184482847,-0.7160096665435199,0.4739886269666391,0.9999786873994423,342,51155,-0.04274766081871346,-0.0035563415110937344,False,False
fh,0.04161799088507812,0.04892327452803288,0.7153871004352759,0.4743737858263305,0.9999786873994423,308,42470,0.19222175324675322,0.16238355545090652,False,False
tbc1d5,-0.041344736540024685,0.050091351044936935,-0.7150145960115194,0.47460331037917136,0.9999786873994423,333,50466,0.06567537537537538,0.11263153112986962,False,False
brd1,0.02568357409417597,0.017703471519952215,0.7150026560492441,0.47461124913215813,0.9999786873994423,316,43076,0.039087658227848106,0.017002979617420373,False,False
stx6,-0.03661182871882169,0.042059492201313275,-0.7149549772613217,0.47464022415344975,0.9999786873994423,323,49352,0.09887430340557275,0.13853357817312367,False,False
atf2,-0.03653804367102784,0.041935936041499346,-0.7149160974197688,0.47466424990345435,0.9999786873994423,329,49340,0.10209817629179331,0.14793687778678558,False,False
acot13,0.05210388090593839,0.06606492643833821,0.7138469168596927,0.4753256300340645,0.9999786873994423,321,43695,0.018892523364485967,-0.02514069229889003,False,False
prkag3,0.02595480404198747,0.01833621960268154,0.7137237480099837,0.47540189431526836,0.9999786873994423,317,42665,0.04258091482649842,0.018184997070198054,False,False
clec4c,-0.02920369849595184,0.029031139944556982,-0.7130807760276403,0.4757990502995687,0.9999786873994423,333,50466,-0.059727927927927915,-0.010079570403836247,False,False
spink1,-0.02771117326227143,0.02602297689178969,-0.7130639493448808,0.4758094565874509,0.9999786873994423,336,50547,0.04976279761904762,0.03575678279620947,False,False
cxcl9,0.03566965253045995,0.04089953991098086,0.7130475558520014,0.47581958698445137,0.9999786873994423,336,50756,0.24806160714285716,0.09682755634801796,False,False
