protein,logFC_ms,t_ms,P.Value_ms,fdr_ms,logFC_ytd,t_ytd,P.Value_ytd,fdr_ytd,gap_5yr
stab2,-0.0630408712397857,-1.17121061152545,0.241720988358635,0.840417331613934,0.00190876179500813,0.288651236147078,0.772892635388127,0.998656629238247,-0.0534970622647451
stam,0.0195438913192066,0.330469731879263,0.741096382568774,0.965249024455347,-0.00258459151462451,-0.355730792016507,0.722097807936707,0.998656629238247,0.00662093374608406
stambp,0.119083372489105,1.86265161488269,0.0627285617366677,0.663355327548491,-0.0161732474777041,-2.05914360629016,0.0396720985920184,0.998656629238247,0.0382171351005845
stat2,-0.0667658154034498,-1.06338168152254,0.287799233662064,0.857347717772405,0.00594630189204867,0.77088725865062,0.440908770476527,0.998656629238247,-0.0370343059432064
stat5b,-0.0323007830317141,-0.297852885764747,0.765861318892513,0.966601650154104,0.00326943258368252,0.245397449180476,0.806186035116895,0.998656629238247,-0.0159536201133015
stau1,-0.102517201272112,-0.956986442722353,0.338745588199156,0.870092229513724,0.0208993863100489,1.58800356676918,0.112519900113164,0.998656629238247,0.00197973027813264
stc1,-0.032184869952493,-0.381840452871654,0.702639857624454,0.953850016751323,-0.00187491226764518,-0.181058961244945,0.856348497887222,0.998656629238247,-0.0415594312907189
stc2,0.00760476005698719,0.134172459869039,0.893286219264495,0.976109678783387,0.00413689011790107,0.594101635083734,0.552543763024506,0.998656629238247,0.0282892106464925
steap4,0.0298055719668263,0.213672058976844,0.830835094630144,0.972088761475552,-0.000773738071274375,-0.0451495199587574,0.963994813542138,0.998656629238247,0.0259368816104545
stip1,0.082826147209252,1.08267975414287,0.279144102146609,0.853190643454089,-0.00675402051142968,-0.718627490720073,0.472494935357285,0.998656629238247,0.0490560446521035
stk11,-0.0603195680257159,-0.845369240845137,0.398054643764476,0.880278102554032,0.000450607131951527,0.0514037942055369,0.959011372612222,0.998656629238247,-0.0580665323659583
stk24,-0.162644684431839,-2.05724802351655,0.0398542742989495,0.588912652204274,0.00769208292759658,0.791953410085417,0.428527095071113,0.998656629238247,-0.124184269793856
stk4,-0.114306316933424,-1.4288420996472,0.153281153544354,0.781304704690636,0.00365090452006275,0.371469684983798,0.710346072615964,0.998656629238247,-0.0960517943331098
stoml2,-0.126400647888917,-0.79193170769182,0.428539745609808,0.885707232393103,0.0107029027330004,0.545819322894823,0.585280395665063,0.998656629238247,-0.0728861342239148
stx16,-0.0405231049012912,-0.399616333323447,0.689502393035831,0.9520634440979,0.00698445805321538,0.560637477583856,0.575137808224261,0.998656629238247,-0.00560081463521427
stx1b,-0.0668145718091781,-0.871865127936162,0.38343712213901,0.880278102554032,0.00467686708481191,0.49675476480649,0.61944294803219,0.998656629238247,-0.0434302363851186
stx3,0.0332374290988149,0.486691001167669,0.62655639427949,0.945473295576533,-0.00953817008718134,-1.13684132191767,0.255806549543395,0.998656629238247,-0.0144534213370918
stx4,-0.0265159953797844,-0.30800518679365,0.758125941098609,0.966483136342231,-0.00394776145267642,-0.373258660734363,0.709014592671085,0.998656629238247,-0.0462548026431665
stx5,-0.097290474173758,-1.37708557077939,0.168714284198955,0.781304704690636,0.0169018197490624,1.94730047350334,0.0517060076358162,0.998656629238247,-0.0127813754284462
stx6,-0.123324097662936,-1.05679563353819,0.290794102847782,0.857347717772405,0.00852058627073012,0.594321494826898,0.55239677345145,0.998656629238247,-0.0807211663092857
stx7,-0.147301650921437,-1.77377882526862,0.0763253179913383,0.682486549016101,0.0149263345663613,1.46303231786991,0.143691509675438,0.998656629238247,-0.0726699780896307
stx8,-0.0561335553946107,-0.870074456005973,0.384414526827844,0.880278102554032,2.4044063965053e-05,0.00303354637650215,0.997580032471175,0.999781041994087,-0.0560133350747855
stxbp1,0.0405724870428714,0.541558428711627,0.588212175352207,0.932617452314964,-0.00282234735041215,-0.306642994391099,0.759162453158519,0.998656629238247,0.0264607502908107
stxbp3,-0.059509438278434,-0.79813282972191,0.424933906227427,0.885707232393103,0.00118172393112942,0.129007289517116,0.897371114087074,0.998656629238247,-0.0536008186227869
sugp1,0.0101175520441339,0.220817535461302,0.825267929134914,0.972088761475552,-0.00330294953703748,-0.58677141112248,0.557455430920932,0.998656629238247,-0.00639719564105352
sugt1,0.0303366507066862,0.401986613570993,0.687757565657765,0.950646853575382,-0.00689810621185833,-0.744016784144393,0.456995909951845,0.998656629238247,-0.0041538803526055
sult1a1,0.0610094959729717,0.460960401108812,0.644901330519507,0.946537257653203,-0.0176713715585904,-1.08678925554554,0.277324130105231,0.998656629238247,-0.0273473618199802
sult2a1,-0.213646344842497,-2.04854483851781,0.0406998444703846,0.589439041061142,0.023621149340891,1.84357125698197,0.0654648961328802,0.998656629238247,-0.095540598138042
sumf1,0.374476401432239,3.00241060046477,0.00272778596236249,0.441143607579846,-0.0383203281291768,-2.50082755064853,0.012508194501142,0.946270457790156,0.182874760786355
sumf2,0.0396236417983483,0.459317179735831,0.646080426178426,0.946999053678448,-0.00274816781419933,-0.259304733992805,0.795439695989095,0.998656629238247,0.0258828027273517
suox,-0.199052487350277,-1.96591035021879,0.0495138237603955,0.628736351201304,0.0130637276993364,1.050200245875,0.293814179003533,0.998656629238247,-0.133733848853595
