ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set,database,category,subcategory
GO:0070099,regulation of chemokine-mediated signaling pathway,2/165,12/18860,0.166666666666667,19.0505050505051,5.87605580982212,0.00474014061517179,0.0446585156731535,0.0347849924596621,TREM2/ROBO1,2,all_DEPs,GO_BP,,
GO:0097278,complement-dependent cytotoxicity,2/165,12/18860,0.166666666666667,19.0505050505051,5.87605580982212,0.00474014061517179,0.0446585156731535,0.0347849924596621,CR1/CD5L,2,all_DEPs,GO_BP,,
GO:1903365,regulation of fear response,2/165,12/18860,0.166666666666667,19.0505050505051,5.87605580982212,0.00474014061517179,0.0446585156731535,0.0347849924596621,GRP/PENK,2,all_DEPs,GO_BP,,
GO:0006516,glycoprotein catabolic process,3/165,39/18860,0.0769230769230769,8.79254079254079,4.57644880238498,0.00476981005095462,0.0446585156731535,0.0347849924596621,GPC1/GLB1/MMP12,3,all_DEPs,GO_BP,,
GO:0006958,"complement activation, classical pathway",3/165,39/18860,0.0769230769230769,8.79254079254079,4.57644880238498,0.00476981005095462,0.0446585156731535,0.0347849924596621,TREM2/CR1/C4BPB,3,all_DEPs,GO_BP,,
GO:0045589,regulation of regulatory T cell differentiation,3/165,39/18860,0.0769230769230769,8.79254079254079,4.57644880238498,0.00476981005095462,0.0446585156731535,0.0347849924596621,LILRB4/LGALS9/CR1,3,all_DEPs,GO_BP,,
GO:0071404,cellular response to low-density lipoprotein particle stimulus,3/165,39/18860,0.0769230769230769,8.79254079254079,4.57644880238498,0.00476981005095462,0.0446585156731535,0.0347849924596621,ITGB2/ITGB1/TREM2,3,all_DEPs,GO_BP,,
GO:0021700,developmental maturation,9/165,364/18860,0.0247252747252747,2.82617382617383,3.30515982367791,0.00483715073595914,0.0451414881385112,0.0351611848456485,NEFL/RET/BCAN/IL15/MYOC/NPPC/IGSF21/SEZ6L2/CX3CL1,9,all_DEPs,GO_BP,,
GO:0071887,leukocyte apoptotic process,5/165,125/18860,0.04,4.57212121212121,3.76437527903539,0.00486999539222719,0.0452054508594873,0.0352110060887712,MERTK/LGALS9/ADA/IL2RA/IL6,5,all_DEPs,GO_BP,,
GO:0071496,cellular response to external stimulus,4/165,78/18860,0.0512820512820513,5.86169386169386,4.04205816715982,0.00487556171573528,0.0452054508594873,0.0352110060887712,CDA/ITGA2/GOT1/BAG3,4,all_DEPs,GO_BP,,
GO:0045765,regulation of angiogenesis,9/165,365/18860,0.0246575342465753,2.81843088418431,3.29575280856722,0.00492314217274819,0.0454993623384631,0.0354399368632467,ITGB2/HRG/CD34/SMOC2/EPHA1/ITGB1/CD160/CX3CL1/IL6,9,all_DEPs,GO_BP,,
GO:0030509,BMP signaling pathway,6/165,179/18860,0.0335195530726257,3.83138649060437,3.57572555621108,0.00496193748079927,0.0455639451361856,0.035490241090737,COMP/CHRDL2/RGMA/RGMB/SFRP4/NEO1,6,all_DEPs,GO_BP,,
GO:0050729,positive regulation of inflammatory response,6/165,179/18860,0.0335195530726257,3.83138649060437,3.57572555621108,0.00496193748079927,0.0455639451361856,0.035490241090737,IL17RB/IL15/TREM2/CTSC/CX3CL1/IL6,6,all_DEPs,GO_BP,,
GO:0002688,regulation of leukocyte chemotaxis,5/165,126/18860,0.0396825396825397,4.53583453583454,3.74111032462256,0.00503614414358448,0.0458740929312796,0.0357318185043861,MSTN/LGALS9/KLRK1/DPP4/IL6,5,all_DEPs,GO_BP,,
GO:0042130,negative regulation of T cell proliferation,4/165,79/18860,0.0506329113924051,5.78749520521672,4.00590927207876,0.00510118821871072,0.0458740929312796,0.0357318185043861,LILRB4/LGALS9/IL2RA/CR1,4,all_DEPs,GO_BP,,
GO:0050766,positive regulation of phagocytosis,4/165,79/18860,0.0506329113924051,5.78749520521672,4.00590927207876,0.00510118821871072,0.0458740929312796,0.0357318185043861,MERTK/ITGA2/IL15/TREM2,4,all_DEPs,GO_BP,,
GO:0002335,mature B cell differentiation,3/165,40/18860,0.075,8.57272727272727,4.50413158864764,0.00512380793647801,0.0458740929312796,0.0357318185043861,ADA/CR1/IL6,3,all_DEPs,GO_BP,,
GO:0002446,neutrophil mediated immunity,3/165,40/18860,0.075,8.57272727272727,4.50413158864764,0.00512380793647801,0.0458740929312796,0.0357318185043861,ITGAM/ITGB2/IL6,3,all_DEPs,GO_BP,,
GO:0035640,exploration behavior,3/165,40/18860,0.075,8.57272727272727,4.50413158864764,0.00512380793647801,0.0458740929312796,0.0357318185043861,TNR/DPP4/PENK,3,all_DEPs,GO_BP,,
GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,3/165,40/18860,0.075,8.57272727272727,4.50413158864764,0.00512380793647801,0.0458740929312796,0.0357318185043861,LILRB4/THY1/CD160,3,all_DEPs,GO_BP,,
GO:0055094,response to lipoprotein particle,3/165,40/18860,0.075,8.57272727272727,4.50413158864764,0.00512380793647801,0.0458740929312796,0.0357318185043861,ITGB2/ITGB1/TREM2,3,all_DEPs,GO_BP,,
GO:0043542,endothelial cell migration,8/165,302/18860,0.0264900662251656,3.02789484246438,3.33750468939668,0.00518681568074664,0.0462935418234864,0.0360585317041577,ITGB2/FAP/HRG/DPP4/SMOC2/ITGB1/ROBO1/ROBO4,8,all_DEPs,GO_BP,,
GO:0002704,negative regulation of leukocyte mediated immunity,4/165,80/18860,0.05,5.71515151515152,3.97037401557749,0.00533371050001042,0.0474567719954344,0.0369645840471465,LILRB4/LGALS9/CR1/C4BPB,4,all_DEPs,GO_BP,,
GO:1903305,regulation of regulated secretory pathway,5/165,128/18860,0.0390625,4.46496212121212,3.69530227319853,0.00538043792045577,0.0477243177774173,0.0371729783000366,ITGAM/ITGB2/LGALS9/CD160/ADGRE2,5,all_DEPs,GO_BP,,
GO:0040036,regulation of fibroblast growth factor receptor signaling pathway,3/165,41/18860,0.0731707317073171,8.36363636363636,4.43429476061452,0.00549322974687541,0.048357086134223,0.0376658482978057,GPC1/SMOC2/ITGB1,3,all_DEPs,GO_BP,,
GO:0014816,skeletal muscle satellite cell differentiation,2/165,13/18860,0.153846153846154,17.5850815850816,5.6196172989756,0.00556992615158589,0.048357086134223,0.0376658482978057,MSTN/MEGF10,2,all_DEPs,GO_BP,,
GO:0032494,response to peptidoglycan,2/165,13/18860,0.153846153846154,17.5850815850816,5.6196172989756,0.00556992615158589,0.048357086134223,0.0376658482978057,TREM2/IL6,2,all_DEPs,GO_BP,,
GO:0051451,myoblast migration,2/165,13/18860,0.153846153846154,17.5850815850816,5.6196172989756,0.00556992615158589,0.048357086134223,0.0376658482978057,MSTN/MEGF10,2,all_DEPs,GO_BP,,
GO:0060100,"positive regulation of phagocytosis, engulfment",2/165,13/18860,0.153846153846154,17.5850815850816,5.6196172989756,0.00556992615158589,0.048357086134223,0.0376658482978057,ITGA2/TREM2,2,all_DEPs,GO_BP,,
GO:0061517,macrophage proliferation,2/165,13/18860,0.153846153846154,17.5850815850816,5.6196172989756,0.00556992615158589,0.048357086134223,0.0376658482978057,TREM2/CX3CL1,2,all_DEPs,GO_BP,,
GO:1905155,positive regulation of membrane invagination,2/165,13/18860,0.153846153846154,17.5850815850816,5.6196172989756,0.00556992615158589,0.048357086134223,0.0376658482978057,ITGA2/TREM2,2,all_DEPs,GO_BP,,
GO:1903706,regulation of hemopoiesis,10/165,443/18860,0.0225733634311512,2.5802038443122,3.16187066038057,0.00571335327458961,0.0494524384643482,0.0385190298684369,LILRB4/IL15/LGALS9/CD83/ADA/HSPA1A/IL2RA/TREM2/CR1/THPO,10,all_DEPs,GO_BP,,
GO:0002696,positive regulation of leukocyte activation,10/57,381/18860,0.026246719160105,8.68444076069439,8.34293206365842,1.86582207892386e-07,0.000165672749877988,0.000113533419068962,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/TNFSF13/TREM2/CTSC/IL6,10,up_DEPs,GO_BP,,
GO:1903978,regulation of microglial cell activation,4/57,19/18860,0.210526315789474,69.6583564173592,16.4854730449446,2.80876049068906e-07,0.000165672749877988,0.000113533419068962,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0050867,positive regulation of cell activation,10/57,401/18860,0.0249376558603491,8.25130157063482,8.08103994715695,2.99048284978319e-07,0.000165672749877988,0.000113533419068962,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/TNFSF13/TREM2/CTSC/IL6,10,up_DEPs,GO_BP,,
GO:0022409,positive regulation of cell-cell adhesion,9/57,343/18860,0.0262390670553936,8.68190885376707,7.90522220273167,8.17687897789524e-07,0.00024663595575453,0.000169016469774148,LILRB4/IL15/IGFBP2/LGALS9/CD83/PLAUR/IL2RA/CX3CL1/IL6,9,up_DEPs,GO_BP,,
GO:0010720,positive regulation of cell development,10/57,451/18860,0.0221729490022173,7.33652312599681,7.49906954819475,8.74366431556429e-07,0.00024663595575453,0.000169016469774148,NEFL/LILRB4/GFAP/IL15/LGALS9/CD83/IL2RA/TREM2/CX3CL1/IL6,10,up_DEPs,GO_BP,,
GO:0002274,myeloid leukocyte activation,8/57,255/18860,0.0313725490196078,10.3804609563123,8.3035273077204,9.33096522178611e-07,0.00024663595575453,0.000169016469774148,LILRB4/CHGA/IL15/LGALS9/TREM2/CTSC/CX3CL1/IL6,8,up_DEPs,GO_BP,,
GO:0070661,leukocyte proliferation,9/57,356/18860,0.0252808988764045,8.36487285629805,7.72397088315197,1.11333728791487e-06,0.00024663595575453,0.000169016469774148,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/TREM2/CX3CL1/IL6,9,up_DEPs,GO_BP,,
GO:0032611,interleukin-1 beta production,6/57,116/18860,0.0517241379310345,17.1143375680581,9.58503049699662,1.33557376762381e-06,0.00024663595575453,0.000169016469774148,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0032651,regulation of interleukin-1 beta production,6/57,116/18860,0.0517241379310345,17.1143375680581,9.58503049699662,1.33557376762381e-06,0.00024663595575453,0.000169016469774148,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0032613,interleukin-10 production,5/57,67/18860,0.0746268656716418,24.6923278345117,10.6962184245285,1.76430764054389e-06,0.000266570845325813,0.000182677594934784,LILRB4/LGALS9/CD83/TREM2/IL6,5,up_DEPs,GO_BP,,
GO:0032653,regulation of interleukin-10 production,5/57,67/18860,0.0746268656716418,24.6923278345117,10.6962184245285,1.76430764054389e-06,0.000266570845325813,0.000182677594934784,LILRB4/LGALS9/CD83/TREM2/IL6,5,up_DEPs,GO_BP,,
GO:0032612,interleukin-1 production,6/57,136/18860,0.0441176470588235,14.5975232198142,8.76219940023115,3.37682812847031e-06,0.000431714488424435,0.000295848423887034,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0032652,regulation of interleukin-1 production,6/57,136/18860,0.0441176470588235,14.5975232198142,8.76219940023115,3.37682812847031e-06,0.000431714488424435,0.000295848423887034,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0006959,humoral immune response,8/57,307/18860,0.0260586319218241,8.62220698325619,7.41354688543749,3.7193015850191e-06,0.000441534231021553,0.000302577768044411,CD83/TREM2/PI3/CX3CL1/JCHAIN/CD5L/IL6/C4BPB,8,up_DEPs,GO_BP,,
GO:0032720,negative regulation of tumor necrosis factor production,5/57,81/18860,0.0617283950617284,20.4245180853368,9.64583250768655,4.53252677365919e-06,0.000502203966521439,0.000344153962743807,LILRB4/LGALS9/ACP5/TREM2/CX3CL1,5,up_DEPs,GO_BP,,
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,5/57,83/18860,0.0602409638554217,19.9323610230395,9.51730320912944,5.11271795095742e-06,0.000531083577155702,0.000363944790982627,LILRB4/LGALS9/ACP5/TREM2/CX3CL1,5,up_DEPs,GO_BP,,
GO:0050671,positive regulation of lymphocyte proliferation,6/57,153/18860,0.0392156862745098,12.9755761953904,8.18885621711457,6.66434550586657e-06,0.000651537778279425,0.000446490516244435,IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,6,up_DEPs,GO_BP,,
GO:0032946,positive regulation of mononuclear cell proliferation,6/57,155/18860,0.0387096774193548,12.8081494057725,8.12740716395221,7.1803723042269e-06,0.000662987709423617,0.000454337007787924,IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,6,up_DEPs,GO_BP,,
GO:0042060,wound healing,9/57,453/18860,0.0198675496688742,6.57371906587661,6.61128463114641,7.9519445714598e-06,0.000679367434649285,0.000465561824238727,MERTK/PLAUR/SERPIND1/CX3CL1/PDIA3/DCBLD2/MMP12/IL6/C4BPB,9,up_DEPs,GO_BP,,
GO:0032733,positive regulation of interleukin-10 production,4/57,43/18860,0.0930232558139535,30.7792737658099,10.7635695823195,8.47322743901138e-06,0.000679367434649285,0.000465561824238727,LGALS9/CD83/TREM2/IL6,4,up_DEPs,GO_BP,,
GO:0051251,positive regulation of lymphocyte activation,8/57,346/18860,0.023121387283237,7.65033972213771,6.8740855995818,8.93542465828785e-06,0.000679367434649285,0.000465561824238727,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/TNFSF13/IL6,8,up_DEPs,GO_BP,,
GO:0050727,regulation of inflammatory response,9/57,460/18860,0.0195652173913044,6.47368421052632,6.5438438522936,8.99283006154288e-06,0.000679367434649285,0.000465561824238727,IL17RB/IL15/IL22/IL2RA/ACP5/TREM2/CTSC/CX3CL1/IL6,9,up_DEPs,GO_BP,,
GO:0032691,negative regulation of interleukin-1 beta production,4/57,45/18860,0.0888888888888889,29.411306042885,10.505785488405,1.01840100385888e-05,0.000711392716654188,0.000487508340882786,LILRB4/ACP5/TREM2/CX3CL1,4,up_DEPs,GO_BP,,
GO:0050670,regulation of lymphocyte proliferation,7/57,254/18860,0.0275590551181102,9.1186627987291,7.17229326298466,1.10171016485656e-05,0.000711392716654188,0.000487508340882786,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,7,up_DEPs,GO_BP,,
GO:0046006,regulation of activated T cell proliferation,4/57,46/18860,0.0869565217391304,28.7719298245614,10.3831132334567,1.11288872641449e-05,0.000711392716654188,0.000487508340882786,LILRB4/IGFBP2/LGALS9/IL2RA,4,up_DEPs,GO_BP,,
GO:0150077,regulation of neuroinflammatory response,4/57,46/18860,0.0869565217391304,28.7719298245614,10.3831132334567,1.11288872641449e-05,0.000711392716654188,0.000487508340882786,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0032944,regulation of mononuclear cell proliferation,7/57,258/18860,0.0271317829457364,8.97728818169455,7.10343644866167,1.21924773488028e-05,0.000750514716804082,0.000514318147813045,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,7,up_DEPs,GO_BP,,
GO:0001774,microglial cell activation,4/57,48/18860,0.0833333333333333,27.5730994152047,10.1491233542211,1.32104808543802e-05,0.000770914693634972,0.000528297991331332,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0070665,positive regulation of leukocyte proliferation,6/57,173/18860,0.0346820809248555,11.4755095832066,7.62099369504212,1.34515800935104e-05,0.000770914693634972,0.000528297991331332,IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,6,up_DEPs,GO_BP,,
GO:0050798,activated T cell proliferation,4/57,49/18860,0.0816326530612245,27.0103831006087,10.0374185054421,1.43524726874503e-05,0.000795126986884744,0.000544890366590217,LILRB4/IGFBP2/LGALS9/IL2RA,4,up_DEPs,GO_BP,,
GO:0050870,positive regulation of T cell activation,7/57,267/18860,0.0262172284644195,8.67468296208687,6.95383729825297,1.52210997129515e-05,0.00081604734590082,0.000559226821372276,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/IL6,7,up_DEPs,GO_BP,,
GO:0050729,positive regulation of inflammatory response,6/57,179/18860,0.0335195530726257,11.0908556306969,7.4685730491483,1.63252549141454e-05,0.000847892927103428,0.00058105019135215,IL17RB/IL15/TREM2/CTSC/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0002269,leukocyte activation involved in inflammatory response,4/57,51/18860,0.0784313725490196,25.9511523907809,9.82372120036712,1.68523491318625e-05,0.000848745583550165,0.000581634505922654,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0042102,positive regulation of T cell proliferation,5/57,108/18860,0.0462962962962963,15.3183885640026,8.21609419202512,1.8533713169793e-05,0.000905971508476349,0.000620850701229597,IL15/IGFBP2/LGALS9/IL2RA/IL6,5,up_DEPs,GO_BP,,
GO:0032692,negative regulation of interleukin-1 production,4/57,54/18860,0.0740740740740741,24.5094217024042,9.52519324568321,2.11836273414823e-05,0.00100591967547267,0.000689343903262671,LILRB4/ACP5/TREM2/CX3CL1,4,up_DEPs,GO_BP,,
GO:0070663,regulation of leukocyte proliferation,7/57,284/18860,0.0246478873239437,8.15542377069434,6.68962253631582,2.26457183655567e-05,0.00104547733120987,0.000716452259401532,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,7,up_DEPs,GO_BP,,
GO:0042129,regulation of T cell proliferation,6/57,192/18860,0.03125,10.3399122807018,7.16189089640804,2.42643511390284e-05,0.00107121018097305,0.000734086652614378,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/IL6,6,up_DEPs,GO_BP,,
GO:0061900,glial cell activation,4/57,56/18860,0.0714285714285714,23.6340852130326,9.33931500440913,2.44921702027533e-05,0.00107121018097305,0.000734086652614378,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:1903039,positive regulation of leukocyte cell-cell adhesion,7/57,289/18860,0.0242214532871972,8.01432647362351,6.616075265803,2.53251221511357e-05,0.00107923982090224,0.000739589262281479,LILRB4/IL15/IGFBP2/LGALS9/CD83/IL2RA/IL6,7,up_DEPs,GO_BP,,
GO:0032640,tumor necrosis factor production,6/57,196/18860,0.0306122448979592,10.1288936627283,7.07338026055829,2.72505160205801e-05,0.00109613563586542,0.000751167748436496,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0032680,regulation of tumor necrosis factor production,6/57,196/18860,0.0306122448979592,10.1288936627283,7.07338026055829,2.72505160205801e-05,0.00109613563586542,0.000751167748436496,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0001818,negative regulation of cytokine production,8/57,405/18860,0.0197530864197531,6.53584578730778,6.20065624430492,2.77791193626093e-05,0.00109613563586542,0.000751167748436496,LILRB4/MERTK/LGALS9/CD83/ACP5/TREM2/CX3CL1/IL6,8,up_DEPs,GO_BP,,
GO:0001776,leukocyte homeostasis,5/57,118/18860,0.0423728813559322,14.0202200416295,7.81150195547824,2.8430643763394e-05,0.00109613563586542,0.000751167748436496,MERTK/LGALS9/IL2RA/TNFSF13/IL6,5,up_DEPs,GO_BP,,
GO:1902107,positive regulation of leukocyte differentiation,6/57,199/18860,0.0301507537688442,9.97619677334039,7.00865417519669,2.96787627039374e-05,0.00109613563586542,0.000751167748436496,LILRB4/IL15/LGALS9/CD83/IL2RA/TREM2,6,up_DEPs,GO_BP,,
GO:1903708,positive regulation of hemopoiesis,6/57,199/18860,0.0301507537688442,9.97619677334039,7.00865417519669,2.96787627039374e-05,0.00109613563586542,0.000751167748436496,LILRB4/IL15/LGALS9/CD83/IL2RA/TREM2,6,up_DEPs,GO_BP,,
GO:0071706,tumor necrosis factor superfamily cytokine production,6/57,201/18860,0.0298507462686567,9.87693113380466,6.9662632502245,3.13921594427234e-05,0.00111008019135758,0.000760723774177531,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,6/57,201/18860,0.0298507462686567,9.87693113380466,6.9662632502245,3.13921594427234e-05,0.00111008019135758,0.000760723774177531,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,up_DEPs,GO_BP,,
GO:0031102,neuron projection regeneration,4/57,60/18860,0.0666666666666667,22.0584795321637,8.99511865689914,3.22265003209469e-05,0.00111584257361279,0.000764672661124222,NEFL/GFAP/FOLR1/PTPRF,4,up_DEPs,GO_BP,,
GO:0002706,regulation of lymphocyte mediated immunity,6/57,204/18860,0.0294117647058824,9.73168214654283,6.90377963125679,3.41106402510584e-05,0.00114381107583932,0.000783839118410374,LILRB4/LGALS9/TNFSF13/TREM2/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0043030,regulation of macrophage activation,4/57,61/18860,0.0655737704918033,21.6968651136037,8.91426002086084,3.44106821852983e-05,0.00114381107583932,0.000783839118410374,TREM2/CTSC/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0046631,alpha-beta T cell activation,6/57,206/18860,0.029126213592233,9.63719979560552,6.8628384350411,3.60258013004737e-05,0.00116934496616335,0.000801337167261224,LILRB4/IL15/LGALS9/CD83/IL2RA/IL6,6,up_DEPs,GO_BP,,
GO:0002697,regulation of immune effector process,8/57,421/18860,0.0190023752969121,6.28745259824145,6.04090544210483,3.658600375481e-05,0.00116934496616335,0.000801337167261224,LILRB4/LGALS9/TNFSF13/ACP5/TREM2/CD5L/IL6/C4BPB,8,up_DEPs,GO_BP,,
GO:0150078,positive regulation of neuroinflammatory response,3/57,22/18860,0.136363636363636,45.1196172248804,11.400105359941,3.8695921154405e-05,0.00120346440104342,0.000824718780118422,TREM2/CTSC/IL6,3,up_DEPs,GO_BP,,
GO:0014009,glial cell proliferation,4/57,63/18860,0.0634920634920635,21.0080757449179,8.75819301271513,3.91017314418439e-05,0.00120346440104342,0.000824718780118422,GFAP/TREM2/CX3CL1/IL6,4,up_DEPs,GO_BP,,
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,6/57,210/18860,0.0285714285714286,9.45363408521303,6.78261021882192,4.01153803697654e-05,0.00121221385771909,0.000830714671006433,LILRB4/LGALS9/TNFSF13/TREM2/IL6/C4BPB,6,up_DEPs,GO_BP,,
GO:0046651,lymphocyte proliferation,7/57,312/18860,0.0224358974358974,7.42352676563203,6.29920114738818,4.12528595422931e-05,0.00122432593855877,0.000839014925277466,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/TNFSF13/IL6,7,up_DEPs,GO_BP,,
GO:0031348,negative regulation of defense response,7/57,313/18860,0.0223642172523962,7.39980942772266,6.28616186563939,4.20984228102712e-05,0.00122750138088896,0.000841191015340969,LGALS9/IL22/IL2RA/ACP5/TREM2/CX3CL1/MMP12,7,up_DEPs,GO_BP,,
